FSAFIL1,FSAFIL2,FSAFIL3,FSAFIL4,FSAFIL5,FSAFIL6,FSAFIL7,FSAFIL8,FSAFIL9,FSAFIL10,FSAFIL11,FSAFIL12,FSAFIL13,FSAFIL14,FSAFIL15,FSAFIL16,REL1,REL2,REL3,REL4,REL5,REL6,REL7,REL8,REL9,REL10,REL11,REL12,REL13,REL14,REL15,REL16,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,SEX1,SEX2,SEX3,SEX4,SEX5,SEX6,SEX7,SEX8,SEX9,SEX10,SEX11,SEX12,SEX13,SEX14,SEX15,SEX16,RACETH1,RACETH2,RACETH3,RACETH4,RACETH5,RACETH6,RACETH7,RACETH8,RACETH9,RACETH10,RACETH11,RACETH12,RACETH13,RACETH14,RACETH15,RACETH16,CTZN1,CTZN2,CTZN3,CTZN4,CTZN5,CTZN6,CTZN7,CTZN8,CTZN9,CTZN10,CTZN11,CTZN12,CTZN13,CTZN14,CTZN15,CTZN16,YRSED1,YRSED2,YRSED3,YRSED4,YRSED5,YRSED6,YRSED7,YRSED8,YRSED9,YRSED10,YRSED11,YRSED12,YRSED13,YRSED14,YRSED15,YRSED16,EMPRG1,EMPRG2,EMPRG3,EMPRG4,EMPRG5,EMPRG6,EMPRG7,EMPRG8,EMPRG9,EMPRG10,EMPRG11,EMPRG12,EMPRG13,EMPRG14,EMPRG15,EMPRG16,EMPSTA1,EMPSTA2,EMPSTA3,EMPSTA4,EMPSTA5,EMPSTA6,EMPSTA7,EMPSTA8,EMPSTA9,EMPSTA10,EMPSTA11,EMPSTA12,EMPSTA13,EMPSTA14,EMPSTA15,EMPSTA16,EMPSTB1,EMPSTB2,EMPSTB3,EMPSTB4,EMPSTB5,EMPSTB6,EMPSTB7,EMPSTB8,EMPSTB9,EMPSTB10,EMPSTB11,EMPSTB12,EMPSTB13,EMPSTB14,EMPSTB15,EMPSTB16,WAGES1,WAGES2,WAGES3,WAGES4,WAGES5,WAGES6,WAGES7,WAGES8,WAGES9,WAGES10,WAGES11,WAGES12,WAGES13,WAGES14,WAGES15,WAGES16,SLFEMP1,SLFEMP2,SLFEMP3,SLFEMP4,SLFEMP5,SLFEMP6,SLFEMP7,SLFEMP8,SLFEMP9,SLFEMP10,SLFEMP11,SLFEMP12,SLFEMP13,SLFEMP14,SLFEMP15,SLFEMP16,EITC1,EITC2,EITC3,EITC4,EITC5,EITC6,EITC7,EITC8,EITC9,EITC10,EITC11,EITC12,EITC13,EITC14,EITC15,EITC16,OTHERN1,OTHERN2,OTHERN3,OTHERN4,OTHERN5,OTHERN6,OTHERN7,OTHERN8,OTHERN9,OTHERN10,OTHERN11,OTHERN12,OTHERN13,OTHERN14,OTHERN15,OTHERN16,SOCSEC1,SOCSEC2,SOCSEC3,SOCSEC4,SOCSEC5,SOCSEC6,SOCSEC7,SOCSEC8,SOCSEC9,SOCSEC10,SOCSEC11,SOCSEC12,SOCSEC13,SOCSEC14,SOCSEC15,SOCSEC16,VET1,VET2,VET3,VET4,VET5,VET6,VET7,VET8,VET9,VET10,VET11,VET12,VET13,VET14,VET15,VET16,SSI1,SSI2,SSI3,SSI4,SSI5,SSI6,SSI7,SSI8,SSI9,SSI10,SSI11,SSI12,SSI13,SSI14,SSI15,SSI16,UNEMP1,UNEMP2,UNEMP3,UNEMP4,UNEMP5,UNEMP6,UNEMP7,UNEMP8,UNEMP9,UNEMP10,UNEMP11,UNEMP12,UNEMP13,UNEMP14,UNEMP15,UNEMP16,WCOMP1,WCOMP2,WCOMP3,WCOMP4,WCOMP5,WCOMP6,WCOMP7,WCOMP8,WCOMP9,WCOMP10,WCOMP11,WCOMP12,WCOMP13,WCOMP14,WCOMP15,WCOMP16,OTHGOV1,OTHGOV2,OTHGOV3,OTHGOV4,OTHGOV5,OTHGOV6,OTHGOV7,OTHGOV8,OTHGOV9,OTHGOV10,OTHGOV11,OTHGOV12,OTHGOV13,OTHGOV14,OTHGOV15,OTHGOV16,CONT1,CONT2,CONT3,CONT4,CONT5,CONT6,CONT7,CONT8,CONT9,CONT10,CONT11,CONT12,CONT13,CONT14,CONT15,CONT16,DEEM1,DEEM2,DEEM3,DEEM4,DEEM5,DEEM6,DEEM7,DEEM8,DEEM9,DEEM10,DEEM11,DEEM12,DEEM13,DEEM14,DEEM15,DEEM16,GA1,GA2,GA3,GA4,GA5,GA6,GA7,GA8,GA9,GA10,GA11,GA12,GA13,GA14,GA15,GA16,EDLOAN1,EDLOAN2,EDLOAN3,EDLOAN4,EDLOAN5,EDLOAN6,EDLOAN7,EDLOAN8,EDLOAN9,EDLOAN10,EDLOAN11,EDLOAN12,EDLOAN13,EDLOAN14,EDLOAN15,EDLOAN16,OTHUN1,OTHUN2,OTHUN3,OTHUN4,OTHUN5,OTHUN6,OTHUN7,OTHUN8,OTHUN9,OTHUN10,OTHUN11,OTHUN12,OTHUN13,OTHUN14,OTHUN15,OTHUN16,TANF1,TANF2,TANF3,TANF4,TANF5,TANF6,TANF7,TANF8,TANF9,TANF10,TANF11,TANF12,TANF13,TANF14,TANF15,TANF16,CSUPRT1,CSUPRT2,CSUPRT3,CSUPRT4,CSUPRT5,CSUPRT6,CSUPRT7,CSUPRT8,CSUPRT9,CSUPRT10,CSUPRT11,CSUPRT12,CSUPRT13,CSUPRT14,CSUPRT15,CSUPRT16,ELEMENT1,ELEMENT2,ELEMENT3,ELEMENT4,ELEMENT5,ELEMENT6,ELEMENT7,ELEMENT8,ELEMENT9,NATURE1,NATURE2,NATURE3,NATURE4,NATURE5,NATURE6,NATURE7,NATURE8,NATURE9,AGENCY1,AGENCY2,AGENCY3,AGENCY4,AGENCY5,AGENCY6,AGENCY7,AGENCY8,AGENCY9,AMOUNT1,AMOUNT2,AMOUNT3,AMOUNT4,AMOUNT5,AMOUNT6,AMOUNT7,AMOUNT8,AMOUNT9,DISCOV1,DISCOV2,DISCOV3,DISCOV4,DISCOV5,DISCOV6,DISCOV7,DISCOV8,DISCOV9,VERIF1,VERIF2,VERIF3,VERIF4,VERIF5,VERIF6,VERIF7,VERIF8,VERIF9,OCCDATE1,OCCDATE2,OCCDATE3,OCCDATE4,OCCDATE5,OCCDATE6,OCCDATE7,OCCDATE8,OCCDATE9,TIMEPER1,TIMEPER2,TIMEPER3,TIMEPER4,TIMEPER5,TIMEPER6,TIMEPER7,TIMEPER8,TIMEPER9,E_FINDG1,E_FINDG2,E_FINDG3,E_FINDG4,E_FINDG5,E_FINDG6,E_FINDG7,E_FINDG8,E_FINDG9,WRKREG1,WRKREG2,WRKREG3,WRKREG4,WRKREG5,WRKREG6,WRKREG7,WRKREG8,WRKREG9,WRKREG10,WRKREG11,WRKREG12,WRKREG13,WRKREG14,WRKREG15,WRKREG16,ABWDST1,ABWDST2,ABWDST3,ABWDST4,ABWDST5,ABWDST6,ABWDST7,ABWDST8,ABWDST9,ABWDST10,ABWDST11,ABWDST12,ABWDST13,ABWDST14,ABWDST15,ABWDST16,DPCOST1,DPCOST2,DPCOST3,DPCOST4,DPCOST5,DPCOST6,DPCOST7,DPCOST8,DPCOST9,DPCOST10,DPCOST11,DPCOST12,DPCOST13,DPCOST14,DPCOST15,DPCOST16,ENERGY1,ENERGY2,ENERGY3,ENERGY4,ENERGY5,ENERGY6,ENERGY7,ENERGY8,ENERGY9,ENERGY10,ENERGY11,ENERGY12,ENERGY13,ENERGY14,ENERGY15,ENERGY16,WGESUP1,WGESUP2,WGESUP3,WGESUP4,WGESUP5,WGESUP6,WGESUP7,WGESUP8,WGESUP9,WGESUP10,WGESUP11,WGESUP12,WGESUP13,WGESUP14,WGESUP15,WGESUP16,DIVER1,DIVER2,DIVER3,DIVER4,DIVER5,DIVER6,DIVER7,DIVER8,DIVER9,DIVER10,DIVER11,DIVER12,DIVER13,DIVER14,DIVER15,DIVER16,REGIONCD,STATE,YRMONTH,STATUS,AMTERR,RAWHSIZE,RCNTACTN,ACTNTYPE,CERTHHSZ,LIQRESOR,REALPROP,FSVEHAST,OTHNLRES,CASE,CERTMTH,RAWBEN,EXPEDSER,AUTHREP,FSMEDEXP,FSDEPDED,RAWNET,HOMEDED,VEHICLEA,VEHICLEB,SUA1,SUA2,FSCSEXP,RENT,SHELDED,ALLADJ,AMTADJ,REP_SYS,CAT_ELIG,STRATUM,HHLDNO,FSUN1,FSUN2,FSUN3,FSUN4,FSUN5,FSUN6,FSUN7,FSUN8,FSUN9,FSUN10,FSUN11,FSUN12,FSUN13,FSUN14,FSUN15,FSUN16,DIS1,DIS2,DIS3,DIS4,DIS5,DIS6,DIS7,DIS8,DIS9,DIS10,DIS11,DIS12,DIS13,DIS14,DIS15,DIS16,FOSTER1,FOSTER2,FOSTER3,FOSTER4,FOSTER5,FOSTER6,FOSTER7,FOSTER8,FOSTER9,FOSTER10,FOSTER11,FOSTER12,FOSTER13,FOSTER14,FOSTER15,FOSTER16,CTPRHH,FSCSDED,RAWGROSS,RAWERND,FSMEDDED,UTIL,FSNDISCA,FSNDIS,LASTCERT,BENFIX,FSUSIZE,BENMAX,MINIMUM_BEN,FSASSET,RAWLQRES,RAWVHAST,RAWOTRES,RAWRPROP,FSNKID,FSERNDED,FSSLTDED,FSSTDDED,FSTOTDED,HOMELESS_DED,MN_FIP,FSNELDER,FSNK5T17,FSNK0T4,FSNGMOM,NONCIT_HEAD,COMPOSITION,MED_DED_DEMO,ERN_INC_DED_PCT,FSSLTEXP,SHELCAP,REGION,NETSCRN,GROSSCRN,FSOTHERN,FSSLFEMP,FSWAGES,FSCSUPRT,FSTANF,FSCONT,FSDEEM,FSOTHGOV,FSOTHUN,FSSOCSEC,FSEDLOAN,FSGA,FSUNEMP,FSVET,FSWCOMP,FSDIVER,FSSSI,FSWGESUP,FSENERGY,FSEITC,FSFOSTER,TANF_IND,FSEARN,FSUNEARN,FSGRINC,EXCL_FSCSDED,TPOV,WRK_POOR,FSNETINC,FSBEN,FSMINBEN,SSI_CAP,FSSTDDE2,FSERNDE2,FSDEPDE2,FSMEDDE2,FSSLTDE2,FSTOTDE2,PURE_PA,NDISCA1,NDISCA2,NDISCA3,NDISCA4,NDISCA5,NDISCA6,NDISCA7,NDISCA8,NDISCA9,NDISCA10,NDISCA11,NDISCA12,NDISCA13,NDISCA14,NDISCA15,NDISCA16,ASSLIM,FSASTEST,FSGRTEST,FSNETEST,HWGT,FYWGT,WORK1,WORK2,WORK3,WORK4,WORK5,WORK6,WORK7,WORK8,WORK9,WORK10,WORK11,WORK12,WORK13,WORK14,WORK15,WORK16,FSNONCIT,FSDIS,FSELDER,FSKID
1.0,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,38.0,38.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,201610.0,1.0,0.0,2.0,20160501.0,1.0,2.0,2176.0,0.0,0.0,0.0,1.0,6.0,357.0,3.0,2.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,681.0,517.0,1.0,0.0,6.0,1.0,0.0,41990.0,1.0,1.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,357.0,2.0,357.0,16.0,2176.0,2176.0,0.0,0.0,0.0,0.0,0.0,517.0,157.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999992847442627,681.0,517.0,2.0,1335.0,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,2250.0,1.0,1.0,1.0,973.3233569514449,81.11027974595375,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,1.0,,,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,,,,51.0,55.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,8.0,1.0,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,,,,,,,,,38.0,,,,,,,,,12.0,,,,,,,,,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,4.0,,,,,,,,,201610.0,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,201610.0,2.0,31.0,2.0,20160801.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,114.0,3.0,2.0,69.0,0.0,911.0,1.0,,,4.0,1.0,726.0,435.0,291.0,1.0,0.0,6.0,1.0,0.0,41992.0,1.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,726.0,2487.0,333.0,69.0,457.0,0.0,1.0,2.0,83.0,2.0,357.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,291.0,157.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999992847442627,892.0,517.0,2.0,1335.0,1736.0,0.0,0.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.0,823.0,2487.0,0.0,186.0,1.0,912.0,83.0,0.0,0.0,236.0,498.0,0.0,104.0,291.0,1575.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3250.0,1.0,1.0,1.0,1003.6071154146248,83.63392628455206,1.0,0.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,,,,,,,,,53.0,,,,,,,,,2.0,,,,,,,,,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,6.0,,,,,,,,,201601.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,201610.0,2.0,31.0,1.0,20160921.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,124.0,3.0,2.0,0.0,0.0,334.0,1.0,4.0,,3.0,1.0,0.0,103.0,262.0,1.0,0.0,6.0,1.0,0.0,41993.0,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,753.0,0.0,0.0,457.0,0.0,0.0,0.0,93.0,1.0,194.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,157.0,419.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999992847442627,560.0,517.0,2.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,753.0,0.0,76.0,0.0,334.0,93.0,0.0,0.0,235.0,0.0,0.0,0.0,262.0,419.0,1.0,0.0,,,,,,,,,,,,,,,,3250.0,1.0,1.0,1.0,939.624973872009,78.30208115600075,0.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0
