FSAFIL1,FSAFIL2,REL1,REL2,AGE1,AGE2,SEX1,SEX2,RACETH1,RACETH2,CTZN1,CTZN2,YRSED1,EMPRG1,EMPRG2,EMPSTA1,EMPSTA2,EMPSTB1,EMPSTB2,WAGES1,WAGES2,WAGES3,WAGES4,WAGES5,SLFEMP1,SLFEMP2,OTHERN1,OTHERN2,SOCSEC1,SOCSEC2,SOCSEC3,SOCSEC4,SOCSEC5,SOCSEC6,SOCSEC7,VET1,VET2,SSI1,SSI2,SSI3,SSI4,UNEMP1,WCOMP1,OTHGOV1,CONT1,GA1,OTHUN1,OTHUN2,TANF1,TANF2,TANF3,CSUPRT1,CSUPRT2,CSUPRT3,CSUPRT4,CSUPRT5,CSUPRT6,AMOUNT1,WRKREG1,WRKREG2,ABWDST1,ABWDST2,DPCOST1,REGIONCD,STATE,YRMONTH,STATUS,AMTERR,RAWHSIZE,RCNTACTN,ACTNTYPE,CERTHHSZ,CASE,CERTMTH,RAWBEN,EXPEDSER,AUTHREP,FSMEDEXP,FSDEPDED,RAWNET,HOMEDED,SUA1,SUA2,FSCSEXP,RENT,SHELDED,ALLADJ,AMTADJ,REP_SYS,CAT_ELIG,HHLDNO,FSUN1,FSUN2,DIS1,DIS2,CTPRHH,FSCSDED,RAWGROSS,RAWERND,FSMEDDED,UTIL,FSNDISCA,FSNDIS,LASTCERT,BENFIX,FSUSIZE,BENMAX,MINIMUM_BEN,RAWLQRES,FSNKID,FSERNDED,FSSLTDED,FSSTDDED,FSTOTDED,HOMELESS_DED,FSNELDER,FSNK5T17,FSNK0T4,FSNGMOM,NONCIT_HEAD,COMPOSITION,ERN_INC_DED_PCT,FSSLTEXP,SHELCAP,REGION,NETSCRN,GROSSCRN,FSOTHERN,FSSLFEMP,FSWAGES,FSCSUPRT,FSTANF,FSCONT,FSOTHGOV,FSOTHUN,FSSOCSEC,FSGA,FSUNEMP,FSVET,FSWCOMP,FSSSI,TANF_IND,FSEARN,FSUNEARN,FSGRINC,TPOV,WRK_POOR,FSNETINC,FSBEN,FSMINBEN,SSI_CAP,FSSTDDE2,FSERNDE2,FSDEPDE2,FSMEDDE2,FSSLTDE2,FSTOTDE2,PURE_PA,NDISCA1,ASSLIM,FSASTEST,FSGRTEST,FSNETEST,HWGT,FYWGT,WORK1,FSNONCIT,FSDIS,FSELDER,FSKID
1.0,1.5233265720081135,1.0,3.4523326572008113,67.0,22.614604462474645,1.0,1.3793103448275863,7.0,8.486815415821502,1.0,1.5101626016260163,12.0,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201611.0,1.0,0.0,1.0,20160825.0,2.0,1.0,1.0,24.0,35.0,3.0,2.0,0.0,0.0,530.0,1.0,4.0,1.0,0.0,0.0,40.0,1.0,0.0,6.0,1.0,33160.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,727.0,0.0,0.0,325.0,0.0,0.0,2.0,35.0,1.0,194.0,16.0,0.0,0.0,0.0,40.0,157.0,197.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,325.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,727.0,73.0,0.0,530.0,35.0,0.0,0.0,197.0,0.0,0.0,0.0,40.0,197.0,0.0,0.0,3250.0,1.0,1.0,1.0,2911.781100362536,242.6484250302113,0.0,0.0,0.0,1.0,0.0
1.0,1.5233265720081135,1.0,3.4523326572008113,20.0,22.614604462474645,1.0,1.3793103448275863,17.0,8.486815415821502,1.0,1.5101626016260163,12.0,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201611.0,1.0,0.0,1.0,20160919.0,1.0,1.0,1.0,24.0,21.0,3.0,1.0,0.0,0.0,576.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,33162.0,1.0,0.9614604462474645,1.0,0.02636916835699797,1.0,0.0,733.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,1.0,194.0,16.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,0.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0.0,0.0,733.0,733.0,74.0,0.0,576.0,21.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,157.0,1.0,2.0,3250.0,1.0,1.0,1.0,2979.382503046168,248.28187525384732,0.0,0.0,1.0,0.0,0.0
1.0,1.5233265720081135,1.0,3.4523326572008113,63.0,22.614604462474645,2.0,1.3793103448275863,17.0,8.486815415821502,1.0,1.5101626016260163,11.623486682808716,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201611.0,2.0,15.0,1.0,20160309.0,2.0,1.0,1.0,24.0,62.0,3.0,1.0,0.0,0.0,488.0,1.0,4.0,1.0,0.0,0.0,54.0,1.0,0.0,6.0,1.0,33163.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,699.0,0.0,0.0,325.0,0.0,0.0,8.0,47.0,1.0,194.0,16.0,0.0,0.0,0.0,54.0,157.0,211.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,325.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,699.0,699.0,71.0,0.0,488.0,47.0,0.0,0.0,211.0,0.0,0.0,0.0,54.0,211.0,1.0,0.0,3250.0,1.0,1.0,1.0,2853.837035977023,237.81975299808525,0.0,0.0,0.0,1.0,0.0
1.0,1.5233265720081135,1.0,3.4523326572008113,51.0,22.614604462474645,2.0,1.3793103448275863,7.0,8.486815415821502,1.0,1.5101626016260163,12.0,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201611.0,1.0,0.0,1.0,20160616.0,1.0,1.0,1.0,12.0,194.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,33164.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,194.0,1.0,194.0,16.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,0.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,1.0,1.0,1.0,2144.022307175745,178.66852559797871,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,2.0,26.0,24.0,2.0,1.0,7.0,7.0,1.0,1.0,12.0,0.0,0.0,2.0,8.0,1.0,4.0,0.0,2489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201611.0,2.0,19.0,4.0,20151222.0,2.0,4.0,1.0,12.0,120.0,3.0,2.0,0.0,0.0,1823.0,1.0,4.0,1.0,0.0,518.0,0.0,1.0,0.0,6.0,1.0,33165.0,1.0,1.0,0.0,0.0,4.0,0.0,2489.0,498.0,0.0,325.0,0.0,0.0,10.0,101.0,4.0,649.0,16.0,0.0,2.0,497.0,0.0,168.0,665.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.1999999284744262,843.0,517.0,4.0,2025.0,2633.0,0.0,0.0,2489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.0,0.0,2489.0,123.0,1.0,1824.0,101.0,0.0,0.0,168.0,497.0,0.0,0.0,0.0,665.0,0.0,2.0,2250.0,1.0,1.0,1.0,5035.384757350316,419.6153964458597,0.0,0.0,0.0,0.0,1.0
1.0,1.5233265720081135,1.0,3.4523326572008113,23.0,22.614604462474645,2.0,1.3793103448275863,3.0,8.486815415821502,1.0,1.5101626016260163,11.623486682808716,9.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201611.0,1.0,0.0,1.0,20161104.0,1.0,1.0,1.0,12.0,174.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,174.0,6.0,1.0,33167.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,1.0,194.0,16.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,0.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2250.0,1.0,1.0,1.0,2144.022307175745,178.66852559797871,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,4.0,35.0,5.0,1.0,1.0,7.0,7.0,1.0,1.0,12.0,0.0,0.0,8.0,1.0,5.0,1.0,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,0.0,5.0,35.0,201611.0,2.0,50.0,3.0,20161109.0,1.0,3.0,1.0,12.0,214.0,3.0,2.0,0.0,172.0,954.0,1.0,4.0,1.0,193.0,450.0,198.0,2.0,60.0,6.0,1.0,33168.0,1.0,1.0,0.0,0.0,3.0,193.0,2095.0,419.0,0.0,325.0,0.0,0.0,0.0,164.0,3.0,511.0,16.0,0.0,2.0,419.0,198.0,157.0,1139.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.1999999284744262,775.0,517.0,4.0,1680.0,2184.0,0.0,0.0,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,0.0,2095.0,125.0,1.0,956.0,224.0,0.0,0.0,235.0,617.0,258.0,0.0,198.0,1139.0,0.0,2.0,2250.0,1.0,1.0,1.0,3627.3594851194384,302.2799570932865,1.0,0.0,0.0,0.0,1.0
4.0,4.0,1.0,2.0,45.0,40.0,2.0,1.0,7.0,7.0,7.0,7.0,11.0,0.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.2698924731182796,5.0,35.0,201611.0,2.0,30.0,5.0,20160601.0,2.0,2.0,1.0,6.0,355.0,3.0,2.0,0.0,0.0,105.0,1.0,4.0,1.0,0.0,150.0,282.0,1.0,0.0,6.0,1.0,33169.0,0.0,0.0,0.0,0.0,5.0,0.0,680.0,136.0,0.0,325.0,0.0,0.0,5.0,325.0,2.0,357.0,16.0,0.0,2.0,136.0,282.0,157.0,575.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.1999999284744262,475.0,517.0,4.0,1335.0,1736.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,680.0,51.0,1.0,105.0,325.0,0.0,0.0,236.0,204.0,0.0,0.0,282.0,575.0,0.0,1.103448275862069,2250.0,1.0,1.0,1.0,2325.564994410004,193.7970828675003,0.28663793103448276,0.0,0.0,0.0,1.0
1.0,1.0,1.0,4.0,28.0,7.0,2.0,2.0,17.0,17.0,1.0,1.0,12.0,0.0,0.0,8.0,1.0,4.0,1.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201611.0,2.0,75.0,3.0,20161101.0,2.0,3.0,1.0,12.0,298.0,3.0,2.0,0.0,57.0,957.0,1.0,3.0,1.0,0.0,550.0,264.0,1.0,0.0,6.0,1.0,33170.0,1.0,1.0,0.0,0.0,3.0,0.0,1794.0,359.0,0.0,325.0,0.0,0.0,0.0,223.0,3.0,511.0,16.0,0.0,2.0,358.0,264.0,157.0,836.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.1999999284744262,875.0,517.0,4.0,1680.0,2184.0,0.0,0.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.0,0.0,1794.0,107.0,1.0,958.0,223.0,0.0,0.0,235.0,537.0,85.0,0.0,264.0,836.0,0.0,2.0,2250.0,1.0,1.0,1.0,3632.188158721946,302.68234656016216,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,2.0,27.0,32.0,2.0,1.0,17.0,17.0,1.0,1.0,12.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201611.0,1.0,0.0,3.0,20160812.0,2.0,3.0,1.0,5.0,511.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,93.0,0.0,1.0,0.0,9.0,1.0,33171.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,3.0,511.0,3.0,511.0,16.0,0.0,1.0,0.0,411.0,157.0,568.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.1999999284744262,411.0,517.0,4.0,1680.0,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2250.0,1.0,1.0,1.0,2241.530731367673,186.7942276139728,0.0,0.0,0.0,0.0,1.0
1.0,1.5233265720081135,1.0,3.4523326572008113,47.0,22.614604462474645,2.0,1.3793103448275863,7.0,8.486815415821502,1.0,1.5101626016260163,12.0,0.0,0.11498973305954825,2.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201611.0,1.0,0.0,1.0,20160824.0,1.0,1.0,1.0,12.0,194.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,33172.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,194.0,1.0,194.0,16.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,0.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2250.0,1.0,1.0,1.0,2144.0223071761084,178.66852559800904,0.0,0.0,0.0,0.0,0.0
1.0,1.5233265720081135,1.0,3.4523326572008113,27.0,22.614604462474645,1.0,1.3793103448275863,2.0,8.486815415821502,1.0,1.5101626016260163,11.623486682808716,0.0,0.11498973305954825,8.0,2.1724845995893225,3.0,1.4558521560574949,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.997946611909651,2.0,1.051334702258727,0.0,5.0,35.0,201611.0,3.0,14.0,1.0,20161114.0,1.0,1.0,1.0,12.0,90.0,1.0,2.0,0.0,0.0,30.0,1.0,4.0,1.0,0.0,600.0,517.0,2.0,104.0,6.0,1.0,33174.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,880.0,176.0,0.0,325.0,1.0,0.0,0.0,104.0,1.0,194.0,16.0,0.0,0.0,176.0,517.0,157.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,925.0,517.0,4.0,990.0,1287.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,880.0,89.0,1.0,30.0,185.0,0.0,0.0,157.0,176.0,0.0,0.0,517.0,850.0,0.0,1.0,2250.0,1.0,1.0,1.0,2187.4803576406,182.2900298033833,1.0,0.0,0.0,0.0,0.0
1.0,1.5233265720081135,1.0,3.4523326572008113,59.0,22.614604462474645,2.0,1.3793103448275863,3.0,8.486815415821502,1.0,1.5101626016260163,12.0,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201611.0,1.0,0.0,1.0,20160314.0,2.0,1.0,1.0,12.0,194.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,33175.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,194.0,1.0,194.0,16.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,0.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,1.0,1.0,1.0,2144.022307176109,178.66852559800907,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,4.0,26.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,12.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201611.0,1.0,0.0,3.0,20151124.0,1.0,3.0,1.0,12.0,511.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.0,25.0,1.0,0.0,6.0,1.0,33177.0,1.0,1.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.0,511.0,3.0,511.0,16.0,0.0,2.0,0.0,25.0,157.0,182.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.1999999284744262,25.0,517.0,4.0,1680.0,2184.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,6.0,0.0,0.0,511.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,2250.0,1.0,1.0,1.0,2241.5307313676744,186.79422761397288,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,4.0,27.0,10.0,2.0,2.0,7.0,7.0,1.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201611.0,1.0,0.0,5.0,20151211.0,2.0,5.0,1.0,12.0,711.0,3.0,2.0,0.0,0.0,198.0,1.0,4.0,1.0,0.0,0.0,151.0,1.0,0.0,6.0,1.0,33178.0,1.0,1.0,0.0,0.0,5.0,0.0,546.0,0.0,0.0,325.0,0.0,0.0,11.0,711.0,5.0,771.0,16.0,0.0,4.0,0.0,151.0,197.0,348.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.1999999284744262,325.0,517.0,4.0,2370.0,3081.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,546.0,23.0,0.0,198.0,711.0,0.0,0.0,296.0,0.0,0.0,0.0,151.0,348.0,0.0,2.0,2250.0,1.0,1.0,1.0,2903.99373264344,241.99947772028665,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,4.0,38.0,21.0,2.0,1.0,17.0,17.0,1.0,1.0,12.0,0.0,0.0,8.0,2.0,4.0,1.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201611.0,2.0,29.0,3.0,20160226.0,2.0,3.0,1.0,12.0,340.0,3.0,2.0,0.0,300.0,665.0,1.0,4.0,1.0,0.0,1000.0,517.0,1.0,0.0,6.0,1.0,33179.0,1.0,1.0,0.0,0.0,3.0,0.0,1980.0,341.0,0.0,325.0,0.0,0.0,8.0,311.0,3.0,511.0,16.0,0.0,1.0,341.0,517.0,157.0,1315.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.1999999284744262,1325.0,517.0,4.0,1680.0,2184.0,0.0,0.0,1706.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1706.0,274.0,1980.0,118.0,1.0,665.0,311.0,0.0,0.0,157.0,341.0,300.0,0.0,517.0,1315.0,0.0,2.0,2250.0,1.0,1.0,1.0,3207.2650533260094,267.2720877771674,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,2.0,31.0,39.0,2.0,1.0,7.0,7.0,3.0,1.0,12.0,0.0,0.0,8.0,1.0,5.0,1.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201611.0,3.0,32.0,4.0,20160927.0,2.0,4.0,1.0,12.0,404.0,3.0,2.0,0.0,0.0,707.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,33180.0,1.0,1.0,0.0,0.0,4.0,0.0,1094.0,219.0,0.0,325.0,0.0,0.0,1.0,436.0,4.0,649.0,16.0,0.0,2.0,218.0,0.0,168.0,386.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.1999999284744262,325.0,517.0,4.0,2025.0,2633.0,0.0,0.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,0.0,1094.0,54.0,1.0,708.0,436.0,0.0,0.0,168.0,218.0,0.0,0.0,0.0,386.0,0.0,2.0,2250.0,1.0,1.0,1.0,3417.7797671841818,284.8149805986818,1.0,1.0,0.0,0.0,1.0
